timestamp,src_host,dst_country,protocol,packet_count,bytes_out,flow_duration_ms,label,hour
2024-02-01 17:10:43,host-32,CA,NTP,23,9832,665,Normal,17
2024-02-01 17:11:38,host-13,US,NTP,37,16476,235,Normal,17
2024-02-01 17:13:09,host-7,DE,HTTPS,91,5537,501,Normal,17
2024-02-01 17:15:11,host-38,FR,DNS,73,1642,583,Normal,17
2024-02-01 17:15:28,host-36,DE,NTP,75,7306,748,Normal,17
2024-02-01 17:18:01,host-12,IL,DNS,23,14194,713,Normal,17
2024-02-01 17:20:39,host-39,GB,NTP,63,9634,320,Normal,17
2024-02-01 17:22:25,host-22,GB,NTP,113,5870,181,Normal,17
2024-02-01 17:24:15,host-39,IL,HTTP,117,19450,361,Normal,17
2024-02-01 17:26:41,host-14,CA,DNS,89,11021,743,Normal,17
2024-02-01 17:28:14,host-9,IL,DNS,74,19276,750,Normal,17
2024-02-01 17:31:02,host-21,IL,HTTPS,107,13042,615,Normal,17
2024-02-01 17:33:09,host-38,FR,NTP,96,18994,332,Normal,17
2024-02-01 17:33:15,host-32,CN,ICMP,1986,885633,2646,Exfiltration,17
2024-02-01 17:35:02,host-1,FR,HTTPS,13,13980,188,Normal,17
2024-02-01 17:35:20,host-4,CA,HTTP,106,6773,333,Normal,17
2024-02-01 17:38:19,host-17,CA,HTTPS,98,11171,248,Normal,17
2024-02-01 17:40:42,host-3,GB,NTP,23,19911,269,Normal,17
2024-02-01 17:43:32,host-36,DE,DNS,75,10925,749,Normal,17
2024-02-01 17:46:27,host-4,DE,NTP,63,11745,605,Normal,17
2024-02-01 17:46:45,host-1,IL,HTTP,35,16018,270,Normal,17
2024-02-01 17:49:32,host-24,FR,DNS,109,7840,341,Normal,17
2024-02-01 17:51:31,host-12,IL,HTTPS,33,7194,792,Normal,17
2024-02-01 17:53:47,host-8,DE,HTTPS,64,10645,609,Normal,17
2024-02-01 17:54:59,host-9,CA,HTTP,10,12331,517,Normal,17
2024-02-01 17:55:43,host-3,CA,HTTP,86,3166,680,Normal,17
2024-02-01 17:57:44,host-15,KP,CUSTOM-C2,875,306470,2547,Exfiltration,17
2024-02-01 17:58:25,host-20,DE,HTTP,19,11915,578,Normal,17
2024-02-01 17:59:26,host-12,FR,HTTPS,110,18052,203,Normal,17
2024-02-01 18:01:17,host-35,FR,NTP,21,12949,266,Normal,18
2024-02-01 18:02:16,host-22,GB,HTTP,47,8658,673,Normal,18
2024-02-01 18:04:36,host-31,FR,HTTPS,24,12837,496,Normal,18
2024-02-01 18:05:42,host-40,FR,DNS,15,12016,430,Normal,18
2024-02-01 18:06:16,host-25,GB,HTTP,13,18436,423,Normal,18
2024-02-01 18:08:32,host-33,DE,NTP,15,11213,707,Normal,18
2024-02-01 18:09:26,host-21,FR,HTTPS,22,6985,590,Normal,18
2024-02-01 18:11:47,host-1,IL,HTTPS,36,8485,741,Normal,18
2024-02-01 18:13:40,host-7,CA,NTP,92,3863,742,Normal,18
2024-02-01 18:14:24,host-2,DE,HTTP,14,4367,115,Normal,18
2024-02-01 18:14:42,host-12,GB,HTTPS,83,8959,304,Normal,18
2024-02-01 18:16:31,host-25,DE,NTP,65,11867,57,Normal,18
2024-02-01 18:18:15,host-8,FR,HTTPS,92,3572,639,Normal,18
2024-02-01 18:18:31,host-5,GB,HTTPS,47,11374,661,Normal,18
2024-02-01 18:18:58,host-19,DE,NTP,60,2509,525,Normal,18
2024-02-01 18:19:43,host-35,CA,DNS,105,14312,598,Normal,18
2024-02-01 18:21:03,host-10,GB,HTTP,11,19637,608,Normal,18
2024-02-01 18:21:44,host-8,US,HTTPS,83,14413,590,Normal,18
2024-02-01 18:24:09,host-6,GB,DNS,105,12767,256,Normal,18
2024-02-01 18:25:59,host-33,CA,DNS,33,8734,671,Normal,18
2024-02-01 18:27:08,host-13,US,DNS,95,3282,602,Normal,18
2024-02-01 18:29:11,host-36,US,HTTP,95,3707,296,Normal,18
2024-02-01 18:29:41,host-13,IL,NTP,52,13202,171,Normal,18
2024-02-01 18:32:37,host-16,US,HTTP,89,3787,238,Normal,18
2024-02-01 18:34:03,host-32,DE,HTTP,88,11516,750,Normal,18
2024-02-01 18:36:37,host-10,FR,HTTP,113,11865,478,Normal,18
2024-02-01 18:37:15,host-32,KP,CUSTOM-C2,962,692126,3961,Exfiltration,18
2024-02-01 18:37:25,host-1,GB,DNS,110,8758,769,Normal,18
2024-02-01 18:40:14,host-28,GB,HTTP,27,12364,531,Normal,18
2024-02-01 18:41:12,host-2,RU,FTP,952,375113,1596,Exfiltration,18
2024-02-01 18:42:17,host-29,GB,HTTP,72,19577,151,Normal,18
2024-02-01 18:43:06,host-39,US,HTTP,119,6087,591,Normal,18
2024-02-01 18:44:01,host-17,IL,HTTPS,103,3970,59,Normal,18
2024-02-01 18:46:15,host-2,FR,NTP,108,8471,77,Normal,18
2024-02-01 18:48:41,host-17,FR,NTP,93,6370,414,Normal,18
2024-02-01 18:50:26,host-15,FR,HTTP,27,16727,553,Normal,18
2024-02-01 18:52:41,host-6,DE,HTTP,74,1847,718,Normal,18
2024-02-01 18:53:47,host-40,IL,DNS,106,18347,183,Normal,18
2024-02-01 18:55:46,host-11,CA,DNS,104,17343,407,Normal,18
2024-02-01 18:56:01,host-15,DE,DNS,18,10162,418,Normal,18
2024-02-01 18:57:05,host-3,IL,DNS,76,13337,437,Normal,18
2024-02-01 18:59:10,host-30,US,HTTPS,93,12119,145,Normal,18
2024-02-01 19:01:28,host-18,IL,HTTP,84,19337,623,Normal,19
2024-02-01 19:02:17,host-25,IL,NTP,56,4050,569,Normal,19
2024-02-01 19:03:26,host-25,CA,NTP,55,12806,538,Normal,19
2024-02-01 19:05:34,host-39,US,DNS,66,6926,275,Normal,19
2024-02-01 19:05:58,host-33,IL,HTTP,37,6423,231,Normal,19
2024-02-01 19:06:43,host-24,FR,HTTPS,94,9047,464,Normal,19
2024-02-01 19:07:26,host-17,KP,ICMP,1600,348514,4770,Exfiltration,19
2024-02-01 19:08:12,host-8,DE,NTP,71,8404,644,Normal,19
2024-02-01 19:08:58,host-27,US,DNS,15,5690,627,Normal,19
2024-02-01 19:11:34,host-11,CA,HTTPS,83,6312,97,Normal,19
2024-02-01 19:12:21,host-17,CA,NTP,86,19968,692,Normal,19
2024-02-01 19:12:30,host-19,US,DNS,67,16947,533,Normal,19
2024-02-01 19:13:18,host-15,DE,DNS,111,7459,678,Normal,19
2024-02-01 19:16:11,host-33,GB,DNS,102,12728,504,Normal,19
2024-02-01 19:18:48,host-38,US,DNS,58,14130,175,Normal,19
2024-02-01 19:19:20,host-2,CA,NTP,115,6400,660,Normal,19
2024-02-01 19:19:49,host-12,DE,HTTPS,110,18913,555,Normal,19
2024-02-01 19:20:24,host-6,DE,DNS,87,19171,41,Normal,19
2024-02-01 19:23:22,host-28,FR,NTP,57,2923,754,Normal,19
2024-02-01 19:25:42,host-28,CA,NTP,111,13992,398,Normal,19
2024-02-01 19:25:47,host-12,CN,ICMP,1733,380139,3430,Exfiltration,19
2024-02-01 19:26:26,host-8,KP,CUSTOM-C2,1911,387615,2451,Exfiltration,19
2024-02-01 19:28:17,host-37,US,NTP,27,9840,528,Normal,19
2024-02-01 19:29:21,host-6,GB,NTP,42,7693,45,Normal,19
2024-02-01 19:29:27,host-37,FR,HTTPS,76,1735,424,Normal,19
2024-02-01 19:32:19,host-14,IL,HTTP,62,13370,149,Normal,19
2024-02-01 19:33:03,host-28,IL,HTTP,43,19067,473,Normal,19
2024-02-01 19:35:32,host-24,FR,HTTP,97,14523,248,Normal,19
2024-02-01 19:37:22,host-36,FR,NTP,32,13631,612,Normal,19
2024-02-01 19:39:49,host-31,GB,HTTP,83,12783,762,Normal,19
2024-02-01 19:41:35,host-9,IL,HTTPS,105,9029,497,Normal,19
2024-02-01 19:42:21,host-7,CA,NTP,110,12589,603,Normal,19
2024-02-01 19:45:03,host-4,CA,NTP,91,1673,133,Normal,19
2024-02-01 19:45:45,host-31,FR,NTP,21,3599,309,Normal,19
2024-02-01 19:46:46,host-24,US,HTTPS,102,14093,450,Normal,19
2024-02-01 19:49:28,host-34,GB,HTTPS,109,7243,695,Normal,19
2024-02-01 19:51:39,host-29,US,DNS,118,18478,332,Normal,19
2024-02-01 19:52:33,host-3,FR,DNS,88,7053,730,Normal,19
2024-02-01 19:52:47,host-24,CA,HTTPS,30,4345,322,Normal,19
2024-02-01 19:54:34,host-23,IL,NTP,61,8063,570,Normal,19
2024-02-01 19:54:42,host-5,US,HTTP,102,19821,636,Normal,19
2024-02-01 19:56:16,host-23,GB,DNS,87,7874,505,Normal,19
2024-02-01 19:58:04,host-37,US,HTTP,32,14840,558,Normal,19
2024-02-01 19:58:36,host-36,US,HTTP,53,5334,565,Normal,19
2024-02-01 19:59:46,host-35,FR,HTTP,98,16008,426,Normal,19
2024-02-01 20:02:15,host-31,CA,HTTP,109,16535,737,Normal,20
2024-02-01 20:02:54,host-38,IR,CUSTOM-C2,2122,408865,3376,Exfiltration,20
2024-02-01 20:04:17,host-38,US,NTP,24,9948,109,Normal,20
2024-02-01 20:05:59,host-15,IL,DNS,112,11845,462,Normal,20
2024-02-01 20:07:34,host-34,FR,HTTPS,99,10129,294,Normal,20
2024-02-01 20:08:52,host-6,DE,HTTP,19,19671,222,Normal,20
2024-02-01 20:10:58,host-21,GB,DNS,83,10317,227,Normal,20
2024-02-01 20:13:57,host-13,DE,DNS,40,9431,311,Normal,20
2024-02-01 20:14:54,host-15,CA,DNS,117,13166,199,Normal,20
2024-02-01 20:15:26,host-8,US,NTP,88,1717,594,Normal,20
2024-02-01 20:15:41,host-31,GB,HTTP,73,10502,542,Normal,20
2024-02-01 20:16:32,host-33,GB,NTP,38,5702,95,Normal,20
2024-02-01 20:18:51,host-28,DE,HTTPS,74,12879,443,Normal,20
2024-02-01 20:21:51,host-12,DE,HTTPS,99,18480,511,Normal,20
2024-02-01 20:23:16,host-1,US,DNS,58,4801,373,Normal,20
2024-02-01 20:24:53,host-40,GB,DNS,80,10113,282,Normal,20
2024-02-01 20:26:06,host-31,FR,HTTP,56,7526,550,Normal,20
2024-02-01 20:27:59,host-14,DE,HTTP,56,14626,326,Normal,20
2024-02-01 20:29:59,host-12,FR,DNS,83,8989,142,Normal,20
2024-02-01 20:31:13,host-16,FR,NTP,119,13980,240,Normal,20
2024-02-01 20:31:55,host-10,DE,HTTPS,32,15312,551,Normal,20
2024-02-01 20:32:34,host-34,FR,HTTP,110,17445,347,Normal,20
2024-02-01 20:33:43,host-36,FR,HTTPS,60,4743,747,Normal,20
2024-02-01 20:34:29,host-4,CA,HTTP,70,4655,500,Normal,20
2024-02-01 20:35:59,host-17,GB,HTTP,81,19767,303,Normal,20
2024-02-01 20:37:32,host-2,DE,HTTPS,54,8019,630,Normal,20
2024-02-01 20:37:41,host-4,RU,ICMP,1782,854688,3470,Exfiltration,20
2024-02-01 20:40:04,host-35,CA,HTTP,55,12152,729,Normal,20
2024-02-01 20:42:19,host-32,IL,NTP,20,13986,668,Normal,20
2024-02-01 20:43:37,host-30,IL,DNS,31,12555,471,Normal,20
2024-02-01 20:46:23,host-40,FR,NTP,118,3837,121,Normal,20
2024-02-01 20:47:09,host-22,CA,HTTP,50,11047,767,Normal,20
2024-02-01 20:48:22,host-39,IL,NTP,44,16078,411,Normal,20
2024-02-01 20:50:57,host-34,DE,NTP,31,7525,63,Normal,20
2024-02-01 20:51:34,host-16,IL,HTTP,105,4123,255,Normal,20
2024-02-01 20:52:21,host-26,US,HTTPS,18,17005,601,Normal,20
2024-02-01 20:52:39,host-2,DE,HTTPS,23,10100,672,Normal,20
2024-02-01 20:53:23,host-6,IL,NTP,49,9015,293,Normal,20
2024-02-01 20:54:40,host-29,IL,DNS,26,18760,214,Normal,20
2024-02-01 20:54:52,host-3,IL,HTTP,120,12156,527,Normal,20
2024-02-01 20:56:56,host-35,GB,NTP,27,19171,221,Normal,20
2024-02-01 20:59:32,host-39,DE,NTP,77,18991,357,Normal,20
2024-02-01 21:01:05,host-31,FR,DNS,113,4434,492,Normal,21
2024-02-01 21:02:28,host-24,DE,HTTP,29,11447,50,Normal,21
2024-02-01 21:02:33,host-34,CA,HTTP,46,16874,587,Normal,21
2024-02-01 21:02:40,host-32,DE,HTTP,11,15604,339,Normal,21
2024-02-01 21:05:17,host-15,US,HTTP,34,14991,614,Normal,21
2024-02-01 21:07:13,host-26,CA,DNS,101,14270,427,Normal,21
2024-02-01 21:08:14,host-17,US,NTP,90,9349,569,Normal,21
2024-02-01 21:10:51,host-34,CN,ICMP,1593,869615,3223,Exfiltration,21
2024-02-01 21:10:55,host-18,GB,HTTP,62,7660,110,Normal,21
2024-02-01 21:11:46,host-9,GB,HTTPS,91,16420,672,Normal,21
2024-02-01 21:13:46,host-18,IL,NTP,34,12006,59,Normal,21
2024-02-01 21:14:29,host-4,FR,HTTPS,33,4851,328,Normal,21
2024-02-01 21:15:42,host-9,IL,NTP,103,1768,278,Normal,21
2024-02-01 21:16:01,host-21,CN,ICMP,1969,413008,5637,Exfiltration,21
2024-02-01 21:16:10,host-10,US,NTP,37,12703,470,Normal,21
2024-02-01 21:17:34,host-32,GB,NTP,99,2539,378,Normal,21
2024-02-01 21:17:59,host-10,US,HTTP,109,14358,113,Normal,21
2024-02-01 21:20:23,host-31,CA,DNS,117,9694,430,Normal,21
2024-02-01 21:20:31,host-8,IL,DNS,59,16014,293,Normal,21
2024-02-01 21:20:44,host-13,DE,HTTPS,76,8330,524,Normal,21
2024-02-01 21:22:28,host-20,GB,DNS,90,2882,602,Normal,21
2024-02-01 21:24:46,host-8,GB,NTP,91,11291,243,Normal,21
2024-02-01 21:26:23,host-4,IL,DNS,24,9232,688,Normal,21
2024-02-01 21:28:19,host-21,US,DNS,111,10547,638,Normal,21
2024-02-01 21:28:54,host-26,CA,HTTPS,15,17073,744,Normal,21
2024-02-01 21:31:31,host-10,GB,HTTPS,41,6667,551,Normal,21
2024-02-01 21:31:59,host-40,GB,HTTPS,17,13149,700,Normal,21
2024-02-01 21:32:43,host-35,US,DNS,72,9124,364,Normal,21
2024-02-01 21:35:10,host-23,DE,DNS,12,13878,406,Normal,21
2024-02-01 21:35:49,host-17,US,NTP,100,15836,612,Normal,21
2024-02-01 21:37:09,host-35,IL,NTP,34,7615,596,Normal,21
2024-02-01 21:38:43,host-21,IL,NTP,45,19670,204,Normal,21
2024-02-01 21:39:05,host-34,CA,NTP,47,10129,594,Normal,21
2024-02-01 21:40:43,host-30,US,NTP,103,7579,59,Normal,21
2024-02-01 21:43:26,host-24,FR,DNS,51,3575,714,Normal,21
2024-02-01 21:45:48,host-25,CA,NTP,108,19570,197,Normal,21
2024-02-01 21:48:29,host-19,GB,NTP,92,12052,153,Normal,21
2024-02-01 21:48:58,host-34,IL,HTTPS,15,5752,222,Normal,21
2024-02-01 21:49:11,host-13,US,NTP,34,4735,72,Normal,21
2024-02-01 21:51:42,host-25,IL,NTP,77,9886,90,Normal,21
2024-02-01 21:53:20,host-15,FR,HTTPS,11,8339,711,Normal,21
2024-02-01 21:55:30,host-6,DE,HTTPS,56,19785,465,Normal,21
2024-02-01 21:57:09,host-4,FR,HTTP,77,2832,791,Normal,21
2024-02-01 21:57:32,host-20,US,DNS,76,4682,143,Normal,21
2024-02-01 21:58:36,host-35,DE,DNS,34,18742,712,Normal,21
2024-02-01 21:59:44,host-37,IL,DNS,81,19789,465,Normal,21
2024-02-01 22:00:16,host-37,GB,NTP,99,15494,146,Normal,22
2024-02-01 22:00:19,host-27,KP,FTP,1626,591772,1395,Exfiltration,22
2024-02-01 22:01:03,host-12,FR,NTP,74,12559,713,Normal,22
2024-02-01 22:01:48,host-35,FR,NTP,55,11826,603,Normal,22
2024-02-01 22:03:16,host-24,DE,NTP,115,12098,663,Normal,22
2024-02-01 22:04:22,host-37,FR,DNS,58,19530,300,Normal,22
2024-02-01 22:05:59,host-29,DE,NTP,10,2635,331,Normal,22
2024-02-01 22:08:36,host-2,FR,DNS,48,1715,347,Normal,22
2024-02-01 22:09:37,host-14,GB,HTTPS,108,10542,606,Normal,22
2024-02-01 22:11:52,host-36,FR,DNS,22,2736,511,Normal,22
2024-02-01 22:13:28,host-10,CA,HTTP,56,9687,278,Normal,22
2024-02-01 22:14:38,host-20,US,NTP,82,8624,791,Normal,22
2024-02-01 22:15:02,host-21,DE,DNS,72,4624,649,Normal,22
2024-02-01 22:17:51,host-20,US,NTP,20,3332,382,Normal,22
2024-02-01 22:19:25,host-28,DE,HTTPS,108,8929,708,Normal,22
2024-02-01 22:22:04,host-1,IL,NTP,16,11487,576,Normal,22
2024-02-01 22:22:19,host-21,FR,DNS,51,17962,754,Normal,22
2024-02-01 22:23:20,host-10,US,NTP,67,18038,132,Normal,22
2024-02-01 22:24:21,host-28,GB,NTP,28,5831,384,Normal,22
2024-02-01 22:24:47,host-31,FR,HTTPS,80,14580,308,Normal,22
2024-02-01 22:25:13,host-26,FR,NTP,109,5772,178,Normal,22
2024-02-01 22:26:19,host-2,CN,ICMP,1504,709877,2220,Exfiltration,22
2024-02-01 22:27:21,host-36,CA,NTP,60,7925,614,Normal,22
2024-02-01 22:30:03,host-34,CA,DNS,19,10224,480,Normal,22
2024-02-01 22:31:30,host-37,US,HTTPS,95,15052,473,Normal,22
2024-02-01 22:33:08,host-23,CA,HTTP,54,2293,352,Normal,22
2024-02-01 22:33:56,host-23,FR,NTP,89,6278,491,Normal,22
2024-02-01 22:34:12,host-15,CA,HTTP,29,4311,155,Normal,22
2024-02-01 22:34:30,host-16,FR,DNS,116,10926,54,Normal,22
2024-02-01 22:36:02,host-8,GB,NTP,70,2245,379,Normal,22
2024-02-01 22:37:00,host-35,CA,DNS,79,18646,304,Normal,22
2024-02-01 22:39:25,host-31,FR,DNS,98,2102,425,Normal,22
2024-02-01 22:41:59,host-34,US,HTTP,31,3469,330,Normal,22
2024-02-01 22:42:55,host-40,GB,HTTPS,69,1773,108,Normal,22
2024-02-01 22:44:39,host-18,IL,HTTP,120,5035,59,Normal,22
2024-02-01 22:45:58,host-25,CA,NTP,75,4763,363,Normal,22
2024-02-01 22:46:41,host-24,CN,FTP,2064,262571,4737,Exfiltration,22
2024-02-01 22:48:07,host-39,FR,HTTPS,33,8016,552,Normal,22
2024-02-01 22:50:09,host-36,IL,HTTPS,15,9606,582,Normal,22
2024-02-01 22:51:32,host-22,DE,NTP,105,6644,58,Normal,22
2024-02-01 22:53:05,host-23,GB,HTTP,40,17925,322,Normal,22
2024-02-01 22:53:25,host-17,DE,HTTPS,81,10681,270,Normal,22
2024-02-01 22:54:08,host-22,DE,DNS,21,14024,573,Normal,22
2024-02-01 22:57:06,host-40,IL,DNS,63,9376,626,Normal,22
2024-02-01 22:57:50,host-28,GB,HTTP,67,19267,174,Normal,22
2024-02-01 22:58:47,host-9,FR,DNS,120,6025,356,Normal,22
2024-02-01 23:01:06,host-9,DE,DNS,93,6678,365,Normal,23
2024-02-01 23:01:28,host-36,FR,HTTPS,33,11907,189,Normal,23
2024-02-01 23:01:40,host-21,DE,NTP,48,16016,692,Normal,23
2024-02-01 23:02:55,host-10,CA,HTTPS,26,7553,66,Normal,23
2024-02-01 23:05:36,host-40,GB,DNS,86,9108,276,Normal,23
2024-02-01 23:08:36,host-2,GB,HTTPS,98,17117,177,Normal,23
2024-02-01 23:10:49,host-39,DE,HTTP,33,14196,543,Normal,23
2024-02-01 23:12:55,host-9,CA,DNS,38,2556,458,Normal,23
2024-02-01 23:13:03,host-18,DE,DNS,105,8146,249,Normal,23
2024-02-01 23:13:24,host-12,DE,NTP,98,12146,508,Normal,23
2024-02-01 23:14:32,host-28,DE,HTTPS,87,13964,777,Normal,23
2024-02-01 23:15:57,host-26,FR,HTTPS,76,5082,502,Normal,23
2024-02-01 23:17:58,host-3,CA,NTP,104,2786,611,Normal,23
2024-02-01 23:18:23,host-39,RU,ICMP,1945,342505,1204,Exfiltration,23
2024-02-01 23:19:42,host-34,IL,HTTPS,34,11041,490,Normal,23
2024-02-01 23:21:28,host-20,GB,NTP,31,15343,341,Normal,23
2024-02-01 23:24:09,host-4,IL,DNS,69,16301,132,Normal,23
2024-02-01 23:26:22,host-8,CA,DNS,60,15051,371,Normal,23
2024-02-01 23:28:22,host-2,CA,NTP,85,8116,505,Normal,23
2024-02-01 23:28:50,host-17,GB,DNS,101,5548,133,Normal,23
2024-02-01 23:29:24,host-29,IL,HTTP,20,18664,764,Normal,23
2024-02-01 23:31:07,host-33,FR,DNS,58,19533,429,Normal,23
2024-02-01 23:31:23,host-11,GB,DNS,30,6238,223,Normal,23
2024-02-01 23:31:41,host-27,GB,HTTP,103,16122,335,Normal,23
2024-02-01 23:34:26,host-12,US,DNS,35,1615,677,Normal,23
2024-02-01 23:35:35,host-1,DE,NTP,119,17839,596,Normal,23
2024-02-01 23:35:41,host-39,DE,DNS,37,17088,504,Normal,23
2024-02-01 23:37:30,host-29,US,HTTPS,41,19435,324,Normal,23
2024-02-01 23:40:13,host-36,CA,HTTPS,33,6358,96,Normal,23
2024-02-01 23:40:18,host-22,IR,CUSTOM-C2,1739,523110,5049,Exfiltration,23
2024-02-01 23:43:05,host-23,US,DNS,119,2562,723,Normal,23
2024-02-01 23:45:37,host-39,GB,HTTP,21,3106,151,Normal,23
2024-02-01 23:47:28,host-12,CA,HTTP,88,19921,221,Normal,23
2024-02-01 23:49:29,host-38,GB,HTTPS,21,11307,370,Normal,23
2024-02-01 23:51:08,host-25,US,NTP,117,19537,106,Normal,23
2024-02-01 23:52:27,host-31,CA,HTTPS,98,10492,377,Normal,23
2024-02-01 23:54:46,host-27,FR,DNS,99,8350,666,Normal,23
2024-02-01 23:55:05,host-7,FR,HTTPS,71,10910,477,Normal,23
2024-02-01 23:57:45,host-21,GB,HTTP,26,19936,548,Normal,23
2024-02-02 00:00:03,host-32,DE,DNS,88,9125,765,Normal,0
2024-02-02 00:01:22,host-13,US,HTTPS,13,16733,680,Normal,0
2024-02-02 00:01:57,host-14,FR,NTP,62,2990,381,Normal,0
2024-02-02 00:03:31,host-36,IL,DNS,11,8092,746,Normal,0
2024-02-02 00:04:48,host-17,US,HTTP,48,18103,603,Normal,0
2024-02-02 00:06:15,host-1,US,HTTP,53,14477,781,Normal,0
2024-02-02 00:08:45,host-40,US,DNS,34,12330,386,Normal,0
2024-02-02 00:11:42,host-31,DE,HTTPS,92,5948,533,Normal,0
2024-02-02 00:12:26,host-30,FR,HTTP,69,15064,800,Normal,0
2024-02-02 00:12:45,host-34,GB,HTTP,81,19059,59,Normal,0
2024-02-02 00:13:43,host-37,IL,HTTP,112,13086,107,Normal,0
2024-02-02 00:14:26,host-18,US,HTTP,58,19007,209,Normal,0
2024-02-02 00:16:57,host-39,DE,DNS,86,5328,355,Normal,0
2024-02-02 00:18:22,host-3,GB,NTP,21,17787,283,Normal,0
2024-02-02 00:20:02,host-29,GB,DNS,77,11406,219,Normal,0
2024-02-02 00:20:35,host-24,US,DNS,21,16041,558,Normal,0
2024-02-02 00:20:46,host-31,FR,DNS,34,12644,535,Normal,0
2024-02-02 00:23:05,host-20,GB,DNS,108,4719,568,Normal,0
2024-02-02 00:26:03,host-9,CA,HTTPS,68,14200,770,Normal,0
2024-02-02 00:28:21,host-8,US,HTTP,15,4353,381,Normal,0
2024-02-02 00:30:25,host-3,US,HTTP,12,11728,694,Normal,0
2024-02-02 00:31:23,host-21,CA,DNS,46,10565,585,Normal,0
2024-02-02 00:32:49,host-29,IL,HTTPS,44,6392,201,Normal,0
2024-02-02 00:34:04,host-8,US,HTTPS,36,19277,398,Normal,0
2024-02-02 00:36:29,host-21,GB,DNS,100,10782,627,Normal,0
2024-02-02 00:37:36,host-11,US,HTTP,88,12599,593,Normal,0
2024-02-02 00:39:34,host-4,CA,HTTPS,70,3153,148,Normal,0
2024-02-02 00:41:17,host-4,US,NTP,60,7364,761,Normal,0
2024-02-02 00:43:54,host-38,IL,NTP,88,13153,359,Normal,0
2024-02-02 00:45:24,host-13,IL,HTTPS,106,16759,621,Normal,0
2024-02-02 00:46:02,host-6,IL,NTP,22,16428,357,Normal,0
2024-02-02 00:49:02,host-30,DE,DNS,38,6209,671,Normal,0
2024-02-02 00:50:13,host-24,DE,DNS,99,12324,372,Normal,0
2024-02-02 00:52:14,host-32,US,HTTPS,70,5199,399,Normal,0
2024-02-02 00:54:21,host-30,CA,HTTP,108,12923,658,Normal,0
2024-02-02 00:56:53,host-9,FR,HTTPS,61,5005,373,Normal,0
2024-02-02 00:59:20,host-5,GB,NTP,61,15047,284,Normal,0
2024-02-02 01:02:03,host-16,FR,DNS,71,14076,107,Normal,1
2024-02-02 01:03:35,host-14,IL,NTP,110,15765,620,Normal,1
2024-02-02 01:05:07,host-35,IL,DNS,32,4052,797,Normal,1
2024-02-02 01:07:38,host-32,US,NTP,51,19689,139,Normal,1
2024-02-02 01:09:36,host-12,GB,NTP,18,5063,741,Normal,1
2024-02-02 01:12:13,host-25,GB,NTP,92,3514,132,Normal,1
2024-02-02 01:13:13,host-9,FR,HTTPS,106,6307,716,Normal,1
2024-02-02 01:13:56,host-29,FR,HTTP,59,16152,240,Normal,1
2024-02-02 01:14:53,host-21,GB,HTTP,65,12780,131,Normal,1
2024-02-02 01:17:27,host-1,FR,NTP,118,5679,341,Normal,1
2024-02-02 01:17:47,host-24,FR,HTTPS,10,19851,407,Normal,1
2024-02-02 01:18:20,host-19,US,DNS,65,14419,680,Normal,1
2024-02-02 01:19:46,host-25,DE,NTP,65,19362,256,Normal,1
2024-02-02 01:22:40,host-12,DE,DNS,34,19700,433,Normal,1
2024-02-02 01:24:17,host-27,CA,HTTP,95,5613,177,Normal,1
2024-02-02 01:24:24,host-5,IL,HTTPS,28,17448,713,Normal,1
2024-02-02 01:26:20,host-9,US,DNS,92,15126,506,Normal,1
2024-02-02 01:28:59,host-28,FR,DNS,68,18192,474,Normal,1
2024-02-02 01:31:25,host-29,DE,HTTP,38,7588,474,Normal,1
2024-02-02 01:34:04,host-1,FR,NTP,118,9257,769,Normal,1
2024-02-02 01:36:17,host-18,DE,HTTP,14,2740,621,Normal,1
2024-02-02 01:38:25,host-24,US,NTP,98,4123,185,Normal,1
2024-02-02 01:40:44,host-18,DE,HTTPS,76,4398,291,Normal,1
2024-02-02 01:42:49,host-5,IL,HTTP,88,3229,391,Normal,1
2024-02-02 01:45:10,host-1,DE,NTP,75,16875,627,Normal,1
2024-02-02 01:46:39,host-27,GB,HTTP,47,6988,76,Normal,1
2024-02-02 01:49:16,host-20,IL,HTTP,17,17004,632,Normal,1
2024-02-02 01:50:04,host-37,US,HTTP,113,2394,333,Normal,1
2024-02-02 01:52:13,host-6,CA,HTTPS,118,10604,298,Normal,1
2024-02-02 01:52:51,host-40,GB,HTTP,119,9919,54,Normal,1
2024-02-02 01:53:24,host-39,CA,DNS,94,16135,418,Normal,1
2024-02-02 01:54:13,host-17,IL,DNS,72,7424,580,Normal,1
2024-02-02 01:54:26,host-22,US,DNS,86,6551,547,Normal,1
2024-02-02 01:56:16,host-25,CA,NTP,102,6981,255,Normal,1
2024-02-02 01:58:48,host-23,US,HTTP,106,5300,93,Normal,1
2024-02-02 01:59:35,host-30,DE,NTP,48,17106,585,Normal,1
2024-02-02 02:00:39,host-25,IL,NTP,70,10105,188,Normal,2
2024-02-02 02:02:59,host-28,US,HTTP,112,16206,431,Normal,2
2024-02-02 02:05:57,host-21,FR,HTTPS,22,18909,692,Normal,2
2024-02-02 02:07:32,host-28,FR,HTTP,52,10358,313,Normal,2
2024-02-02 02:08:02,host-17,IL,NTP,69,9423,791,Normal,2
2024-02-02 02:10:59,host-38,CA,HTTP,96,7395,360,Normal,2
2024-02-02 02:13:24,host-1,IL,HTTPS,116,3726,52,Normal,2
